"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Jun-2006","     2665.75","     2680.20","     2531.50","     2548.35","      226871613","         7356.76"
"02-Jun-2006","     2554.35","     2620.70","     2511.90","     2615.75","      240721481","         6794.96"
"05-Jun-2006","     2627.50","     2638.20","     2555.55","     2559.55","      190850102","         6035.53"
"06-Jun-2006","     2488.95","     2536.55","     2472.10","     2486.75","      204478833","         6179.11"
"07-Jun-2006","     2463.20","     2491.55","     2352.55","     2384.90","      256699826","         7238.35"
"08-Jun-2006","     2354.55","     2354.55","     2209.30","     2248.80","      299668129","         7727.89"
"09-Jun-2006","     2236.80","     2382.95","     2236.80","     2376.30","      253767067","         6463.62"
"12-Jun-2006","     2372.85","     2379.45","     2302.05","     2310.80","      180884292","         4972.96"
"13-Jun-2006","     2246.80","     2246.80","     2184.90","     2201.40","      199313485","         5012.74"
"14-Jun-2006","     2226.25","     2282.55","     2137.80","     2163.95","      218891916","         6327.27"
"15-Jun-2006","     2213.50","     2307.55","     2200.70","     2299.25","      204599698","         5693.27"
"16-Jun-2006","     2362.00","     2439.50","     2362.00","     2386.25","      279676506","         8229.03"
"19-Jun-2006","     2394.25","     2429.10","     2358.30","     2418.70","      184618587","         5291.19"
"20-Jun-2006","     2397.10","     2406.45","     2363.55","     2388.85","      212529663","         5658.48"
"21-Jun-2006","     2384.55","     2446.70","     2378.50","     2442.95","      200824514","         5491.05"
"22-Jun-2006","     2491.75","     2521.45","     2491.75","     2503.50","      213174014","         5872.20"
"23-Jun-2006","     2486.95","     2540.10","     2453.55","     2529.45","      201808186","         5619.84"
"25-Jun-2006","     2558.25","     2560.95","     2531.15","     2539.85","       30697220","          726.29"
"26-Jun-2006","     2546.30","     2546.30","     2431.25","     2441.20","      191107980","         5570.28"
"27-Jun-2006","     2453.10","     2471.95","     2401.05","     2456.65","      228822618","         7354.03"
"28-Jun-2006","     2413.15","     2469.75","     2411.95","     2452.85","      180136075","         5399.46"
"29-Jun-2006","     2486.50","     2498.25","     2455.65","     2463.25","      225975306","         6995.00"
"30-Jun-2006","     2512.85","     2565.45","     2512.85","     2562.50","      213952492","         6566.78"
"03-Jul-2006","     2580.55","     2582.55","     2557.45","     2577.20","      148184400","         4591.11"
"04-Jul-2006","     2593.40","     2600.70","     2568.00","     2574.10","      146267290","         4506.29"
"05-Jul-2006","     2565.30","     2619.20","     2564.00","     2616.85","      172931608","         5649.12"
"06-Jul-2006","     2587.65","     2611.35","     2580.20","     2591.80","      165223637","         5233.02"
"07-Jul-2006","     2610.05","     2623.25","     2522.75","     2534.25","      207613446","         6266.08"
"10-Jul-2006","     2536.30","     2579.05","     2525.90","     2573.90","      145069609","         4555.61"
"11-Jul-2006","     2572.45","     2577.30","     2547.80","     2559.85","      146393607","         4657.64"
"12-Jul-2006","     2539.80","     2609.90","     2529.75","     2606.90","      186731309","         7216.35"
"13-Jul-2006","     2600.55","     2610.60","     2577.65","     2590.70","      179997041","         5167.15"
"14-Jul-2006","     2546.30","     2566.85","     2533.40","     2560.15","      164877803","         4733.11"
"17-Jul-2006","     2545.50","     2545.50","     2466.65","     2471.35","      184629766","         4815.50"
"18-Jul-2006","     2481.50","     2488.65","     2433.60","     2450.00","      186091014","         5403.30"
"19-Jul-2006","     2468.40","     2478.05","     2383.05","     2392.40","      188615768","         5749.74"
"20-Jul-2006","     2449.00","     2468.20","     2434.95","     2455.65","      181805184","         5420.41"
"21-Jul-2006","     2437.45","     2438.45","     2381.05","     2391.85","      157374331","         4803.10"
"24-Jul-2006","     2366.45","     2417.55","     2334.75","     2410.70","      182996354","         5364.72"
"25-Jul-2006","     2431.45","     2466.20","     2431.45","     2462.30","      194861527","         5258.64"
"26-Jul-2006","     2468.40","     2524.00","     2453.50","     2516.40","      193331234","         5583.61"
"27-Jul-2006","     2537.05","     2554.40","     2518.80","     2549.25","      252323641","         7686.18"
"28-Jul-2006","     2551.75","     2566.60","     2530.25","     2545.60","      220320556","         5796.47"
"31-Jul-2006","     2575.90","     2588.75","     2556.20","     2562.55","      176822212","         4875.99"
"01-Aug-2006","     2553.95","     2570.35","     2536.85","     2559.65","      171205665","         4517.48"
"02-Aug-2006","     2556.60","     2596.35","     2556.60","     2592.70","      197755521","         4841.62"
"03-Aug-2006","     2605.35","     2635.00","     2591.55","     2601.20","      230667093","         6052.51"
"04-Aug-2006","     2607.85","     2624.65","     2576.65","     2588.35","      191222741","         5170.20"
"07-Aug-2006","     2576.80","     2590.90","     2569.20","     2576.50","      148232471","         3861.90"
"08-Aug-2006","     2584.40","     2621.50","     2584.40","     2620.35","      155463501","         3997.73"
"09-Aug-2006","     2611.65","     2663.15","     2609.55","     2656.25","      217936308","         5950.71"
"10-Aug-2006","     2657.50","     2679.00","     2648.80","     2674.10","      228199670","         5914.96"
"11-Aug-2006","     2687.20","     2703.90","     2665.05","     2692.65","      239963823","         6072.48"
"14-Aug-2006","     2711.60","     2732.80","     2708.95","     2730.10","      197430826","         4878.83"
"16-Aug-2006","     2763.20","     2783.95","     2763.20","     2768.25","      236191231","         6430.83"
"17-Aug-2006","     2790.65","     2791.85","     2740.90","     2760.25","      221576443","         6592.09"
"18-Aug-2006","     2767.10","     2774.50","     2753.25","     2767.40","      227627873","         5968.36"
"21-Aug-2006","     2768.40","     2782.85","     2753.10","     2779.85","      172959979","         4871.26"
"22-Aug-2006","     2780.05","     2808.05","     2767.65","     2775.75","      206206068","         5492.33"
"23-Aug-2006","     2774.40","     2781.70","     2743.00","     2750.45","      176177191","         5117.76"
"24-Aug-2006","     2731.00","     2781.50","     2724.75","     2776.05","      194059765","         5948.89"
"25-Aug-2006","     2792.75","     2805.05","     2785.30","     2793.70","      217978584","         5849.84"
"28-Aug-2006","     2794.35","     2809.65","     2792.30","     2806.85","      144219939","         3616.14"
"29-Aug-2006","     2826.85","     2834.95","     2822.05","     2826.45","      181804170","         5075.62"
"30-Aug-2006","     2837.20","     2837.20","     2810.30","     2825.90","      196809974","         5225.87"
"31-Aug-2006","     2840.50","     2842.15","     2802.90","     2807.95","      244074744","         7251.48"
"01-Sep-2006","     2810.55","     2830.10","     2801.85","     2828.30","      200847246","         5399.48"
"04-Sep-2006","     2846.35","     2869.85","     2846.35","     2865.95","      213744965","         5187.44"
"05-Sep-2006","     2873.80","     2877.35","     2858.90","     2871.90","      199178190","         5178.54"
"06-Sep-2006","     2876.70","     2892.75","     2872.30","     2882.85","      209870858","         5746.70"
"07-Sep-2006","     2867.25","     2880.85","     2854.15","     2866.30","      206398855","         5755.95"
"08-Sep-2006","     2874.85","     2889.80","     2865.00","     2884.30","      236384413","         6621.70"
"11-Sep-2006","     2894.35","     2894.35","     2784.90","     2794.80","      251575795","         6652.27"
"12-Sep-2006","     2800.45","     2823.25","     2765.15","     2820.45","      235949393","         6813.28"
"13-Sep-2006","     2855.15","     2888.00","     2852.55","     2878.10","      259759977","         6906.57"
"14-Sep-2006","     2898.00","     2904.90","     2880.20","     2894.75","      237526696","         6211.86"
"15-Sep-2006","     2896.35","     2906.50","     2867.55","     2898.90","      237334503","         6261.03"
"18-Sep-2006","     2913.85","     2922.45","     2906.15","     2911.60","      222938945","         5537.50"
"19-Sep-2006","     2920.70","     2927.70","     2864.60","     2878.90","      254187228","         6600.38"
"20-Sep-2006","     2856.75","     2914.10","     2852.50","     2910.20","      192670655","         5420.52"
"21-Sep-2006","     2929.40","     2947.75","     2929.40","     2945.10","      211788935","         6216.59"
"22-Sep-2006","     2929.85","     2952.95","     2920.50","     2934.65","      200493166","         5803.69"
"25-Sep-2006","     2942.15","     2943.65","     2914.55","     2920.00","      175408258","         4914.56"
"26-Sep-2006","     2935.10","     2953.25","     2917.05","     2950.80","      185113660","         5680.15"
"27-Sep-2006","     2970.85","     2976.75","     2954.95","     2963.40","      211020889","         6022.78"
"28-Sep-2006","     2971.35","     2973.10","     2955.05","     2965.50","      287786639","         7649.95"
"29-Sep-2006","     2978.05","     2994.25","     2971.85","     2988.25","      242568127","         5645.75"
"03-Oct-2006","     2994.55","     3005.85","     2978.45","     2985.00","      196656342","         5387.07"
"04-Oct-2006","     2994.35","     2997.60","     2943.25","     2948.80","      220173682","         6429.12"
"05-Oct-2006","     2951.15","     2998.50","     2951.15","     2993.35","      250821900","         6623.72"
"06-Oct-2006","     3005.90","     3011.60","     2993.50","     3002.65","      253969775","         5855.09"
"09-Oct-2006","     2988.05","     3018.40","     2978.55","     3003.75","      200726450","         4755.29"
"10-Oct-2006","     3019.90","     3031.45","     3000.95","     3007.55","      211019968","         5131.43"
"11-Oct-2006","     3026.60","     3037.10","     2977.15","     2987.40","      224002962","         5855.23"
"12-Oct-2006","     2996.70","     3036.40","     2983.45","     3032.60","      194590613","         5757.64"
"13-Oct-2006","     3063.05","     3069.75","     3057.15","     3064.90","      227675593","         6798.38"
"16-Oct-2006","     3078.00","     3099.60","     3077.45","     3090.25","      218415178","         6610.53"
"17-Oct-2006","     3101.75","     3101.75","     3065.75","     3077.85","      192899515","         5952.31"
"18-Oct-2006","     3076.30","     3088.70","     3072.20","     3076.05","      238527003","         7041.13"
"19-Oct-2006","     3088.50","     3088.90","     3035.30","     3051.35","      218939377","         6145.43"
"20-Oct-2006","     3065.85","     3082.70","     3049.45","     3057.05","      192427378","         5443.88"
"21-Oct-2006","     3076.10","     3081.75","     3066.55","     3069.90","       40611036","         1036.04"
"23-Oct-2006","     3075.90","     3075.90","     3044.35","     3048.05","      150663830","         4013.16"
"26-Oct-2006","     3053.40","     3069.55","     3048.75","     3064.45","      254709042","         7762.29"
"27-Oct-2006","     3082.85","     3114.10","     3082.85","     3111.30","      216051119","         6632.13"
"30-Oct-2006","     3109.10","     3133.90","     3102.00","     3130.65","      223115163","         7167.47"
"31-Oct-2006","     3143.40","     3145.20","     3100.50","     3114.55","      277910192","         7733.69"
"01-Nov-2006","     3130.90","     3135.20","     3113.55","     3130.45","      210332264","         6457.63"
"02-Nov-2006","     3131.25","     3159.40","     3129.65","     3150.40","      191581243","         6250.52"
"03-Nov-2006","     3156.80","     3163.10","     3137.45","     3161.40","      206314235","         6408.45"
"06-Nov-2006","     3165.05","     3178.90","     3159.20","     3173.05","      212679126","         6450.08"
"07-Nov-2006","     3196.10","     3196.10","     3162.30","     3167.05","      247217323","         7511.65"
"08-Nov-2006","     3170.65","     3177.15","     3110.15","     3141.40","      224355047","         7256.47"
"09-Nov-2006","     3156.55","     3167.45","     3139.20","     3156.20","      221869150","         6514.46"
"10-Nov-2006","     3164.75","     3190.80","     3152.15","     3186.70","      223978734","         7063.28"
"13-Nov-2006","     3195.55","     3217.10","     3192.45","     3215.40","      196811194","         5543.82"
"14-Nov-2006","     3233.60","     3236.80","     3206.25","     3216.85","      208408066","         6837.89"
"15-Nov-2006","     3233.80","     3233.80","     3205.85","     3225.65","      217631436","         7423.59"
"16-Nov-2006","     3230.10","     3248.45","     3217.10","     3226.85","      249955856","         8668.29"
"17-Nov-2006","     3243.60","     3243.90","     3186.95","     3200.60","      222500023","         7459.85"
"20-Nov-2006","     3174.95","     3196.45","     3136.10","     3191.30","      237058247","         8252.93"
"21-Nov-2006","     3204.45","     3246.00","     3204.45","     3244.65","      193436533","         7074.01"
"22-Nov-2006","     3259.35","     3276.85","     3255.30","     3273.55","      222865671","         7720.33"
"23-Nov-2006","     3281.35","     3294.45","     3267.55","     3277.35","      213703694","         7591.13"
"24-Nov-2006","     3282.65","     3301.30","     3273.40","     3291.00","      209764310","         6903.04"
"27-Nov-2006","     3294.75","     3314.50","     3294.75","     3307.55","      180409989","         5426.33"
"28-Nov-2006","     3274.15","     3291.20","     3262.05","     3267.20","      210143971","         6995.35"
"29-Nov-2006","     3288.60","     3295.60","     3269.15","     3274.65","      207962885","         6360.81"
"30-Nov-2006","     3297.40","     3297.40","     3268.80","     3280.45","      249229329","         8066.96"
"01-Dec-2006","     3298.30","     3320.40","     3290.10","     3318.90","      185430231","         6209.66"
"04-Dec-2006","     3333.45","     3341.05","     3318.50","     3331.65","      201679630","         6996.26"
"05-Dec-2006","     3354.40","     3354.40","     3330.15","     3339.15","      203990605","         6692.00"
"06-Dec-2006","     3344.95","     3353.40","     3301.75","     3326.00","      199639953","         6671.05"
"07-Dec-2006","     3333.40","     3335.80","     3317.00","     3330.20","      166627305","         5932.84"
"08-Dec-2006","     3336.20","     3339.65","     3286.10","     3295.60","      186007566","         6265.85"
"11-Dec-2006","     3294.30","     3294.30","     3162.75","     3195.25","      224334321","         7952.88"
"12-Dec-2006","     3181.70","     3203.60","     3026.85","     3071.80","      270331993","         9478.71"
"13-Dec-2006","     3081.45","     3137.85","     3027.55","     3128.70","      246158767","         8446.77"
"14-Dec-2006","     3147.05","     3209.90","     3147.05","     3202.60","      198052381","         6904.29"
"15-Dec-2006","     3233.30","     3249.95","     3226.05","     3235.45","      220588611","         7686.87"
"18-Dec-2006","     3255.70","     3255.70","     3181.65","     3252.70","      186221505","         6863.43"
"19-Dec-2006","     3239.75","     3251.45","     3147.45","     3180.00","      209097706","         7752.12"
"20-Dec-2006","     3206.50","     3221.05","     3146.95","     3164.95","      197141324","         7458.70"
"21-Dec-2006","     3152.85","     3188.25","     3130.80","     3176.75","      165679257","         5950.52"
"22-Dec-2006","     3180.45","     3211.80","     3173.65","     3208.80","      166110871","         5193.56"
"26-Dec-2006","     3215.90","     3263.70","     3214.00","     3261.40","      149227284","         4724.01"
"27-Dec-2006","     3278.25","     3297.95","     3278.25","     3289.20","      173854497","         5673.41"
"28-Dec-2006","     3307.70","     3307.70","     3283.00","     3288.55","      233316796","         8038.12"
"29-Dec-2006","     3295.00","     3308.15","     3290.50","     3295.05","      165107175","         5406.45"
"02-Jan-2007","     3299.90","     3327.40","     3293.55","     3323.10","      141668119","         4346.18"
"03-Jan-2007","     3335.30","     3346.40","     3312.80","     3342.70","      223990016","         6673.79"
"04-Jan-2007","     3353.35","     3356.95","     3320.20","     3327.90","      249257416","         6820.46"
"05-Jan-2007","     3328.55","     3350.95","     3314.95","     3325.30","      219674367","         6575.91"
"08-Jan-2007","     3312.60","     3312.60","     3275.45","     3286.90","      200525431","         5955.98"
"09-Jan-2007","     3299.95","     3313.20","     3250.85","     3264.10","      207613170","         6372.26"
"10-Jan-2007","     3262.10","     3262.10","     3209.00","     3214.60","      196642117","         6289.03"
"11-Jan-2007","     3210.80","     3290.70","     3210.80","     3284.30","      218185259","         7101.03"
"12-Jan-2007","     3306.95","     3365.60","     3306.95","     3362.10","      270110213","         7737.14"
"15-Jan-2007","     3393.30","     3396.75","     3381.60","     3385.20","      248003124","         6762.60"
"16-Jan-2007","     3395.55","     3403.55","     3377.60","     3386.20","      280345617","         6270.22"
"17-Jan-2007","     3397.10","     3408.80","     3389.15","     3396.45","      283800786","         6208.10"
"18-Jan-2007","     3410.70","     3443.60","     3395.25","     3415.20","      299882592","         7330.59"
"19-Jan-2007","     3435.20","     3435.55","     3376.25","     3397.60","      234829849","         6979.63"
"22-Jan-2007","     3412.10","     3414.40","     3383.10","     3405.85","      199856358","         5814.96"
"23-Jan-2007","     3399.30","     3403.00","     3363.60","     3368.50","      240223351","         6357.29"
"24-Jan-2007","     3383.50","     3396.85","     3371.80","     3388.80","      256645424","         6614.02"
"25-Jan-2007","     3405.30","     3437.45","     3394.65","     3431.60","      371581067","         9954.81"
"29-Jan-2007","     3434.35","     3442.75","     3418.85","     3424.50","      263985012","         7211.69"
"31-Jan-2007","     3433.00","     3438.30","     3384.20","     3393.10","      293083596","         8822.94"
"01-Feb-2007","     3411.55","     3434.90","     3390.30","     3432.00","      249623478","         6554.74"
"02-Feb-2007","     3448.70","     3473.85","     3448.70","     3462.15","      314603906","         8545.84"
"05-Feb-2007","     3466.75","     3482.95","     3454.60","     3480.60","      267811480","         6927.09"
"06-Feb-2007","     3491.15","     3492.60","     3467.40","     3474.10","      301690568","         7640.16"
"07-Feb-2007","     3479.00","     3500.90","     3476.15","     3494.20","      280195196","         7658.06"
"08-Feb-2007","     3500.70","     3502.00","     3469.30","     3492.70","      266187478","         6786.44"
"09-Feb-2007","     3500.00","     3505.55","     3442.75","     3453.35","      253876676","         7013.05"
"12-Feb-2007","     3427.15","     3427.15","     3328.45","     3338.45","      266000795","         7031.90"
"13-Feb-2007","     3317.10","     3395.45","     3294.40","     3324.55","      276363649","         8038.76"
"14-Feb-2007","     3266.90","     3330.20","     3259.85","     3322.75","      245932635","         7301.55"
"15-Feb-2007","     3362.65","     3407.75","     3362.65","     3403.70","      257937667","         7222.84"
"19-Feb-2007","     3412.80","     3431.50","     3409.35","     3414.65","      208818315","         5637.23"
"20-Feb-2007","     3421.35","     3421.35","     3368.85","     3373.35","      193091859","         5893.11"
"21-Feb-2007","     3370.35","     3391.30","     3354.75","     3365.10","      230400001","         6341.69"
"22-Feb-2007","     3373.20","     3385.80","     3312.70","     3322.45","      315067647","         9692.43"
"23-Feb-2007","     3335.75","     3335.75","     3226.65","     3241.75","      249010683","         7760.23"
"26-Feb-2007","     3247.40","     3258.45","     3184.35","     3244.75","      219226326","         7577.18"
"27-Feb-2007","     3255.10","     3266.20","     3211.85","     3223.80","      201808357","         6489.78"
"28-Feb-2007","     3059.35","     3186.45","     3059.35","     3107.75","      380005818","        11243.08"
"01-Mar-2007","     3118.75","     3151.40","     3079.85","     3147.50","      274385134","         8231.74"
"02-Mar-2007","     3141.70","     3176.30","     3081.00","     3091.25","      248039852","         7500.71"
"05-Mar-2007","     2999.30","     3011.25","     2937.20","     2957.85","      257773516","         7568.10"
"06-Mar-2007","     3011.45","     3029.15","     2945.55","     3002.95","      266715657","         7318.44"
"07-Mar-2007","     3031.00","     3048.10","     2931.00","     2968.45","      237157756","         7025.93"
"08-Mar-2007","     2980.20","     3084.90","     2963.60","     3072.60","      231150233","         6493.11"
"09-Mar-2007","     3093.05","     3093.05","     3024.45","     3048.15","      249747298","         6940.99"
"12-Mar-2007","     3058.35","     3096.85","     3049.85","     3066.30","      197648868","         5814.19"
"13-Mar-2007","     3074.70","     3105.30","     3063.25","     3102.80","      192860834","         5844.73"
"14-Mar-2007","     3029.90","     3029.90","     3003.25","     3010.05","      194094058","         6097.42"
"15-Mar-2007","     3055.35","     3069.20","     3011.25","     3019.30","      174557969","         5670.45"
"16-Mar-2007","     3034.35","     3038.65","     2966.40","     2993.15","      155653475","         5070.22"
"19-Mar-2007","     3010.15","     3044.65","     2996.95","     3042.35","      119133736","         3572.61"
"20-Mar-2007","     3065.70","     3081.10","     3053.00","     3062.70","      167269604","         4956.62"
"21-Mar-2007","     3078.80","     3106.20","     3052.25","     3102.55","      167152518","         4853.78"
"22-Mar-2007","     3141.80","     3176.95","     3141.80","     3174.50","      206470558","         6507.86"
"23-Mar-2007","     3179.40","     3193.95","     3158.20","     3168.65","      205396174","         6010.57"
"26-Mar-2007","     3170.35","     3181.90","     3139.90","     3141.85","      157718452","         5123.64"
"28-Mar-2007","     3117.85","     3125.60","     3089.45","     3095.60","      194166279","         6160.62"
"29-Mar-2007","     3105.25","     3121.95","     3086.80","     3116.25","      276913023","         8078.88"
"30-Mar-2007","     3123.35","     3151.40","     3123.35","     3145.35","      202646472","         5755.99"
